Data incidente,Latitudine,Longitudine,Centro abitato,Tipo di strada,Caratteristiche della strada,Stato fondo stradale,Tipo pavimentazione,Condizioni meteo,Condizioni traffico,Danni a cose,Incidente con lesioni,Inviata ore,Sul posto ore
24/01/2023,41.09745,16.85426,si,Strada Urbana,Rettilineo,Asciutto,Inghiaiata,Sereno,Intenso,no,no,18:45,19:00
24/01/2023,41.0703231,16.8711678,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,20:30,21:00
25/01/2023,41.08816924,16.832925,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,08:35,09:00
25/01/2023,41.12891,16.76916,si,Provinciale entro l'abitato,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,si,si,10:26,10:35
25/01/2023,41.06768,16.86334,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,si,11:25,11:35
25/01/2023,41.11993,16.87073,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,si,11:15,11:25
25/01/2023,41.1259,16.86706,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,00:00,00:00
25/01/2023,41.11577,16.82138,no,Altra strada,Rotatoria,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,13:20,13:40
25/01/2023,41.05361,16.86623,si,Strada Urbana,Intersezione stradale segnalata,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,14:30,14:40
25/01/2023,41.15109,16.78166,no,Statale,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,14:10,14:20
25/01/2023,41.13755,16.76527,si,Strada Urbana,Curva a visuale libera,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,15:00,15:15
25/01/2023,41.0992042,16.8661243,si,Strada Urbana,Intersezione stradale segnalata,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,si,15:35,15:50
25/01/2023,41.13328,16.82854,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,si,16:50,17:00
25/01/2023,41.13552,16.82461,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Nuvoloso,Normale,no,si,17:40,17:55
25/01/2023,41.12562,16.84863,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,19:20,19:30
26/01/2023,41.10645,16.93587,si,Strada Urbana,Rettilineo,Bagnato (umidita' in atto),Asfaltata,Sereno,Scarso,si,no,02:30,02:40
26/01/2023,41.11513,16.88835,si,Strada Urbana,Pianeggiante,Bagnato (pioggia),Sterrata,Pioggia in atto,Normale,no,no,10:00,10:15
26/01/2023,41.09894,16.88926,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,si,00:00,00:00
26/01/2023,41.10734,16.86196,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Intenso,no,no,12:25,12:40
26/01/2023,41.09755881,16.8555367,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Nuvoloso,Normale,no,si,14:15,14:45
26/01/2023,41.0927353,16.8702656,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Intenso,no,no,17:00,17:15
26/01/2023,41.10701,16.86514,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,si,19:00,19:10
26/01/2023,41.11192,16.87031,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,no,19:55,20:10
26/01/2023,41.10692,16.8626,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Scarso,no,no,22:15,22:30
26/01/2023,41.12595,16.86744,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,si,21:55,22:00
27/01/2023,41.1235,16.81432,si,Strada Urbana,Cavalcavia,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,07:50,08:00
27/01/2023,41.10762161,16.8853237,si,Strada Urbana,Intersezione semaforizzata,Bagnato (pioggia),Asfaltata,Nuvoloso,Normale,no,no,09:15,09:25
27/01/2023,41.0959,16.8576,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Sereno,Normale,no,si,09:30,09:40
27/01/2023,41.10593,16.88136,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,11:45,11:50
27/01/2023,41.15174,16.77781,no,Statale,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Intenso,si,si,14:20,14:35
27/01/2023,41.1209,16.87382,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,15:55,16:10
27/01/2023,41.08398,16.86367,si,Strada Urbana,Rotatoria,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,no,16:15,16:25
27/01/2023,41.14548,16.77871,no,Comunale extraurbana,Rotatoria,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,si,18:15,18:20
27/01/2023,41.11652,16.86173,si,Strada Urbana,Intersezione non regolata/non segnalata,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,si,21:20,21:30
27/01/2023,41.12864,16.86383,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,si,23:20,23:30
28/01/2023,41.10281225,16.88277892,si,Strada Urbana,Intersezione semaforizzata,Bagnato (pioggia),Asfaltata,Nuvoloso,Scarso,no,si,00:20,00:30
28/01/2023,41.11232,16.86843,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Nuvoloso,Scarso,no,no,00:00,00:00
28/01/2023,41.1167,16.85249,si,Strada Urbana,Sottopasso illuminato,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,no,01:56,02:00
28/01/2023,41.1260982,16.805657,si,Strada Urbana,Rettilineo,Asciutto,Strada pavimentata dissestata,Nuvoloso,Scarso,no,no,02:50,03:05
28/01/2023,41.1013492,16.8796451,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,10:15,10:30
28/01/2023,41.12447,16.82134,no,Comunale extraurbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,10:40,10:50
28/01/2023,41.10042,16.87409,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,15:25,15:35
28/01/2023,41.11816769,16.86098178,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,16:15,16:30
28/01/2023,41.12674,16.7854,si,Strada Urbana,Curva a visuale libera,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,17:45,17:55
28/01/2023,41.10672,16.87364,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Intenso,no,no,19:30,19:40
28/01/2023,41.12451,16.86642,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,22:15,22:25
28/01/2023,41.12188,16.87704,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,23:13,23:20
29/01/2023,41.12453,16.87341,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,00:15,00:30
29/01/2023,41.12354,16.86099,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,04:30,04:40
29/01/2023,41.09442,16.94686,no,Statale,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,si,12:35,12:45
29/01/2023,41.0875,16.98653,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,si,si,17:10,17:20
29/01/2023,41.12265031,16.86906881,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,19:30,19:40
30/01/2023,41.12412583,16.86092664,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,02:05,00:00
30/01/2023,41.10922,16.87694,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,10:15,10:30
30/01/2023,41.1214,16.87685,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,14:15,14:25
30/01/2023,41.0881,16.85277,si,Strada Urbana,Curva a visuale libera,Asciutto,Asfaltata,Sereno,Normale,no,si,14:50,15:00
30/01/2023,41.10904,16.84272,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,si,no,16:15,16:20
30/01/2023,41.09887,16.85855,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,16:20,16:25
30/01/2023,41.10719,16.87152,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,19:30,19:40
30/01/2023,41.12393,16.85522,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Scarso,no,si,20:20,20:30
30/01/2023,41.06196,16.86907,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,15:00,15:15
31/01/2023,41.12306,16.85469,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Scarso,si,si,02:50,03:00
31/01/2023,41.12354,16.80543,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
31/01/2023,41.12606,16.85317,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Scarso,si,no,15:50,16:00
01/02/2023,41.12233692,16.86346022,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,08:55,09:10
01/02/2023,41.10676,16.88383,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,12:00,12:10
01/02/2023,41.0869843,16.86725563,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,13:20,13:35
01/02/2023,41.10296,16.87923,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Intenso,no,no,12:45,12:50
01/02/2023,41.10105,16.86465,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,15:50,16:05
01/02/2023,41.12404,16.87588,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
01/02/2023,41.07497,16.87595,si,Strada Urbana,Curva senza visuale libera,Asciutto,Asfaltata,Sereno,Intenso,no,si,16:10,16:20
01/02/2023,41.1192482,16.88246454,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,16:45,17:00
01/02/2023,41.10774,16.87184,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,19:55,20:10
01/02/2023,41.1072916,16.8751429,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,21:38,21:55
02/02/2023,41.1223319,16.8745345,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,02:25,02:33
02/02/2023,41.10617934,16.89976384,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,09:35,09:50
02/02/2023,41.09924,16.88066,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,14:00,14:15
02/02/2023,41.0962608,16.8997653,si,Statale entro l'abitato,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,15:30,15:40
02/02/2023,41.1167,16.86698,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,15:10,15:15
02/02/2023,41.10993,16.86602,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,16:45,17:00
02/02/2023,41.13377,16.82688,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,23:30,23:40
03/02/2023,41.10134,16.82215,no,Statale,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,01:15,01:25
03/02/2023,41.11438,16.85125,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Intenso,no,no,09:05,09:15
03/02/2023,41.10839,16.88494,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,11:05,11:10
03/02/2023,41.0905282,16.8389025,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,12:10,12:20
03/02/2023,41.09664,16.94068,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,13:20,13:35
03/02/2023,41.1532,16.77359,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,15:00,15:15
03/02/2023,41.10105,16.86465,si,Strada Urbana,Intersezione semaforizzata,Sdrucciolevole (pietrisco),Strada pavimentata dissestata,Sereno,Normale,no,no,16:30,16:40
03/02/2023,41.1042,16.86713,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,17:50,18:05
03/02/2023,41.07766,16.8592,si,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,no,si,00:00,00:00
03/02/2023,41.13889,16.81426,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,18:30,18:40
03/02/2023,41.09818,16.87366,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,21:50,22:00
04/02/2023,41.12404,16.87409,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,00:00,00:00
04/02/2023,41.0968,16.87089,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,10:30,10:40
04/02/2023,41.08115,16.86344,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Intenso,no,no,13:15,13:20
04/02/2023,41.09466,16.85462,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Vento forte,Normale,no,si,17:40,17:45
04/02/2023,41.11687,16.89314,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Vento forte,Scarso,no,no,19:00,19:15
04/02/2023,41.1229,16.85258,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Vento forte,Normale,no,no,21:25,21:40
05/02/2023,41.07366,16.86124,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Vento forte,Scarso,no,no,00:45,00:51
05/02/2023,41.10261,16.90865,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Vento forte,Scarso,no,no,12:20,12:30
05/02/2023,41.12214,16.87149,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,16:02,16:10
05/02/2023,41.10389,16.80814,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Vento forte,Scarso,no,si,17:15,17:30
05/02/2023,41.106065,16.8817203,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Scarso,no,si,23:25,23:35
06/02/2023,41.10117584,16.86399066,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,11:10,11:20
06/02/2023,41.11383,16.8966,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,11:30,11:35
06/02/2023,41.1036281,16.853825,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Scarso,no,si,13:50,14:10
06/02/2023,41.1125,16.83022,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,15:35,15:50
06/02/2023,41.10475392,16.86488189,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Scarso,no,no,16:00,16:10
06/02/2023,41.12231,16.86321,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,21:00,21:05
06/02/2023,41.09704,16.86504,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,21:30,21:45
06/02/2023,41.12356,16.81086,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,23:15,23:30
07/02/2023,41.07367276,16.86125485,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Nuvoloso,Scarso,si,si,00:45,01:05
07/02/2023,41.10609,16.88163,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,10:56,11:08
07/02/2023,41.07658,16.86445,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,17:40,17:55
07/02/2023,41.09424,16.85456,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,19:05,19:23
07/02/2023,41.09242,16.87025,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,20:05,20:15
07/02/2023,41.11716,16.85036,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,si,si,23:15,23:25
08/02/2023,41.12729,16.86576,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,01:25,01:43
08/02/2023,41.1135,16.83187,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,08:50,09:05
08/02/2023,41.12003,16.87264,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,00:00,00:00
08/02/2023,41.09444,16.87205,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,17:30,17:40
08/02/2023,41.09846,16.88453,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,18:15,18:20
09/02/2023,41.11274,16.86828,si,Strada Urbana,Intersezione semaforizzata,Bagnato (pioggia),Asfaltata,Nuvoloso,Scarso,no,si,00:15,00:25
09/02/2023,41.11654,16.86485,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,11:00,11:10
09/02/2023,41.10724,16.87559,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,11:45,11:50
09/02/2023,41.10695,16.86003,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,13:45,14:02
09/02/2023,41.1119983,16.8703629,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,16:15,16:25
09/02/2023,41.08454,16.86443,si,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,16:20,16:40
09/02/2023,41.10161,16.92828,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,17:45,18:00
09/02/2023,41.1094155,16.8738804,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,18:45,19:05
10/02/2023,41.11825,16.7883,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,11:50,12:00
10/02/2023,41.09626,16.89977,no,Statale,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,14:30,14:35
10/02/2023,41.10276,16.87776,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,15:40,15:51
10/02/2023,41.11314,16.86878,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,20:00,20:05
11/02/2023,41.16316,16.74706,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,06:05,06:15
11/02/2023,41.10598,16.90051,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,06:37,06:45
11/02/2023,41.09041,16.88649,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,11:20,11:25
11/02/2023,41.11654059,16.84966056,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,13:50,14:00
11/02/2023,41.11967,16.86575,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Scarso,no,no,14:45,14:50
11/02/2023,41.13419,16.81795,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,17:10,17:20
12/02/2023,41.10281,16.8716,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Scarso,no,si,10:50,10:52
12/02/2023,41.1244402,16.8561917,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Scarso,no,no,15:20,15:30
12/02/2023,41.07635,16.83162,no,Provinciale,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,18:45,19:10
12/02/2023,41.08396,16.89679,no,Statale,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,18:40,18:45
13/02/2023,41.12498,16.90227,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Scarso,si,si,00:17,00:21
13/02/2023,41.12169,16.87512,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,00:40,00:46
13/02/2023,41.10826,16.86291,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,07:50,08:00
13/02/2023,41.11453,16.862,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,11:00,11:10
13/02/2023,41.11719,16.87238,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,11:05,11:10
13/02/2023,41.12269664,16.85195124,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,16:50,17:10
14/02/2023,41.1171432,16.8718715,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,10:10,10:20
14/02/2023,41.123059,16.8546889,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,10:20,10:30
14/02/2023,41.1603,16.74674,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,11:35,11:50
14/02/2023,41.11842,16.84218,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,12:15,12:35
14/02/2023,41.1217531,16.8640318,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,14:30,14:45
14/02/2023,41.14909,16.76883,si,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,no,no,17:05,17:20
14/02/2023,41.13404,16.81845,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,18:00,18:15
14/02/2023,41.12329,16.85538,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,20:40,20:45
14/02/2023,41.11999,16.78515,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Normale,no,si,21:00,21:15
14/02/2023,41.11634,16.86867,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,22:15,22:20
15/02/2023,41.12088724,16.86122741,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,01:55,02:00
15/02/2023,41.0694626,16.8705848,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,07:00,07:10
15/02/2023,41.11607,16.87911,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,08:08,08:15
15/02/2023,41.09046,16.87009,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,08:00,08:10
15/02/2023,41.1194534,16.8624404,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,09:45,10:00
15/02/2023,41.1162,16.87904,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,14:30,14:40
15/02/2023,41.15398,16.7818,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,15:45,15:50
15/02/2023,41.1037305,16.9033918,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,16:25,16:30
15/02/2023,41.13149,16.83468,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,16:20,16:30
15/02/2023,41.11961,16.87387,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,17:20,17:23
15/02/2023,41.06472,16.86615,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,18:00,18:20
15/02/2023,41.1231,16.80338,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Intenso,no,si,18:05,18:15
15/02/2023,41.10687,16.85985,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,18:35,19:05
15/02/2023,41.12683,16.85996,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,23:10,23:15
16/02/2023,41.12204,16.85197,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,07:00,07:10
16/02/2023,41.10733,16.88544,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Intenso,no,no,00:00,00:00
16/02/2023,41.09386,16.88325,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Intenso,no,no,08:50,09:00
16/02/2023,41.10847027,16.88491407,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,13:20,13:30
16/02/2023,41.08615,16.99831,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,15:35,15:40
16/02/2023,41.15695,16.76625,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,16:15,16:30
16/02/2023,41.1207,16.84859,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,17:00,17:15
16/02/2023,41.1327595,16.8366323,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,20:20,20:30
16/02/2023,41.13714856,16.81245024,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,21:30,21:40
17/02/2023,41.13747,16.81286,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,10:35,10:50
17/02/2023,41.12596,16.86796,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,11:55,12:05
17/02/2023,41.10726,16.87152,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,13:00,13:10
17/02/2023,41.1042449,16.8773726,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,15:15,15:20
17/02/2023,41.12202,16.8519,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,16:10,16:20
17/02/2023,41.11467,16.85083,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Intenso,no,si,16:15,16:25
17/02/2023,41.11398,16.89608,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Scarso,no,si,21:12,21:30
17/02/2023,41.12273,16.87838,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Normale,no,si,23:20,23:25
18/02/2023,41.11946814,16.86121217,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,03:15,03:25
18/02/2023,41.09988,16.85408,si,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Scarso,no,no,06:05,06:15
18/02/2023,41.09451,16.95498,si,Strada Urbana,Sottopasso illuminato,Asciutto,Asfaltata,Sereno,Scarso,no,no,07:30,07:45
18/02/2023,41.12392,16.85712,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
